"Gene.names","pvalue.-log10","FoldChange","CBX1.T_4","CBX1.T_3","CBX1.T_2","CBX1.T_1","NLS.T_4","NLS.T_3","NLS.T_2","NLS.T_1"
"MEPCE",4.84932627765202,-1.102,26.5006654274076,26.3293367320367,26.4634218036456,26.4289863730092,27.639888980512,27.4249717003475,27.3676065571817,27.6960107302905
"MET",0.559902693723323,0.537,17.5143554291229,18.6968037041841,18.6374123517032,17.7566874471681,18.4131301584389,17.216729697784,18.157074844531,16.6713497616153
"METAP1",1.79230599880397,0.754,23.3139689024804,23.4416690086396,23.4985850929234,23.1105091270698,22.5657026500961,23.0657901518125,22.8009272766769,21.9169817287247
"METAP2",0.730222040848894,-0.479,20.3822293804558,20.7356577559404,20.2525743554106,19.1366775308537,20.8398927535647,20.5100578828591,20.689647090572,20.3832889681686
"METTL13",1.60592429295853,-0.82,20.4813221655657,20.5160957319735,20.4487864346588,21.2987981619983,22.1739168882592,21.4421642741902,21.4024534976497,21.0052639652039
"METTL14",3.03201065613788,0.742,23.5606075983433,23.1715449201221,23.5017549181342,23.0944585268526,22.4798418302724,22.639332309435,22.7359917790921,22.5065937499197
"METTL16",1.0539291453225,0.799,20.4501294186381,20.1971566716193,20.5613760479183,19.2478427940865,18.4862617251271,20.0708413396151,19.5870916538085,19.1180716035818
"METTL18",0.609289733764212,1.037,19.0085912763348,17.1873210855138,20.1594220119666,18.3449408312685,16.356341607095,17.116910857415,19.5552671576985,17.5256894507935
"METTL26",1.61809986926033,-0.353,21.1874965792211,21.3101873051163,21.3112326435193,20.9397831316076,21.720160716904,21.4275289994806,21.5418250784746,21.4726339173438
"METTL2B",0.0137257755447713,0.012,22.229634225321,21.6511894744458,21.4634690503864,21.6714061686616,22.1582919244128,21.8370621268096,22.0035745087071,20.9701158543618
"METTL3",0.145570175295254,0.062,23.7419179493189,23.9230238113475,23.5105334449054,23.8863237823245,23.3457287661028,23.8330956321134,23.6837370167765,23.9503187231252
"MEX3A",0.8181139670251,-0.198,21.4078988305068,21.1771118915504,21.2497564081177,21.0618085759926,21.4915009883712,21.4164001233729,21.2090727984974,21.5707771347382
"MEX3B",2.71083934094062,-2.053,16.8116808132147,18.8897136848102,18.7307382231086,17.6126233438946,20.0643920489326,20.0833676564175,20.1354434298579,19.9732305757381
"MEX3C",0.166941369518887,-0.135,18.8920297919253,17.9030569594031,17.824653491932,18.0496562513,18.1849728384205,19.0117336115884,18.0345328842286,17.9785663346836
"MEX3D",2.55457458565915,-0.966,18.5583551866324,19.6483108823548,19.1025654566032,19.332110986051,20.2327669761128,20.1289757337859,20.1053775345766,20.0364859295657
"MFAP1",2.90799707995663,-0.695,24.3683497855261,24.3783363378791,24.4985336891599,24.3562950297217,24.7934044415156,25.0486177704889,25.3882012339612,25.1510249100775
"MFAP2",6.46201003274486,1.908,23.7180265533428,23.5874737393823,23.8121734981813,23.7036145355612,21.9000231440272,21.7493977067334,21.9568550910892,21.5844879304019
"MGA",3.418683625591,1.872,27.6543023291631,27.3118487059369,27.4567526688629,27.4530244481098,25.3786885895271,26.1977908014919,26.0490287742686,24.764270680195
"MGLL",1.65120277517597,-0.667,20.6065452346816,20.6483194992004,20.1725521988451,21.181545396263,21.2124337769603,21.5808195402277,21.4886986086508,20.993040364848
"MIB1",0.215017718567247,0.314,16.7826210853874,18.2485268415333,16.7634359510691,15.6594885613488,17.2306204833647,16.4829671449381,17.0010963019226,15.4825672623899
"MIB2",0.583216473917976,-0.417,18.3928097896891,19.1704779308507,18.3501775339502,19.4559340262984,19.3494519788588,19.861925690265,19.1917472120548,18.634164507604
"MICAL1",1.21986777664873,-1.648,14.6415812283,16.5591644968284,16.2917632420887,16.5449925753868,17.2709932644757,19.1784109933032,15.9164870806114,18.2634921503453
"MICAL2",3.00583489328847,-0.92,22.2485505681992,21.8431311280148,22.1597288709054,21.9043221683947,23.0933231658609,22.7177088495482,22.7101115504329,23.3156560692892
"MICAL3",4.67062110736962,-1.015,24.0392397357189,23.9706718159202,24.2736241881596,24.1704956857427,25.1174935175586,25.1596696696449,24.9997350356081,25.2377584203015
"MICALL1",0.976496959507856,-0.182,23.7322510674756,23.7613070483886,23.7082519691536,23.7393222260658,23.8643993899572,24.0165361630311,23.7617087008404,24.0280296932932
"MICALL2",0.200025604267917,0.094,24.1434660303924,23.4183964976007,23.4235468971327,23.466415189175,23.4418075488642,23.6113066787649,23.6681140516469,23.3533404447295
"MID1",0.235454761357767,0.086,23.5469779342416,23.2922767073005,23.4264259602015,22.9518646676691,23.3466321488386,23.1726570871228,23.2711979719892,23.0843738446246
"MID1IP1",0.60861884212357,-0.405,19.7308500456302,19.4884256682646,19.7759218621389,19.2379995206016,20.0916091356995,19.0526697795615,20.0849657511434,20.6236879497968
"MID2",0.499732853817869,1.112,20.531898267365,21.223393883388,20.6928332876525,20.8669162618633,16.2539004635268,20.8930961319872,20.7688080945723,20.9503125553632
"MIDEAS",7.72773486286763,2.492,27.5857879454278,27.632337970611,27.5395806949559,27.6947077313929,25.0773685268771,24.957634139404,25.2187044773355,25.2319006668919
"MIER1",3.47033545561747,0.714,24.1706625505306,23.9848725534369,23.9641397131945,24.1778024082174,23.2329730748502,23.2524913997014,23.4066992952511,23.5496322880495
"MIER2",2.8148600316714,1.961,22.2726498233656,22.5582749838651,22.9896936519071,22.209931731149,19.757285018447,20.514300080567,20.2236348099029,21.6933217423749
"MIER3",1.47373063512642,0.332,21.1636363052212,21.2121568975159,21.1412695405878,21.4602428647928,20.9060463874709,20.8378603743509,21.1490240960881,20.758270201733
"MIF",2.24331615595139,-0.541,27.5571572773561,27.6311006506634,27.4630581007352,27.3578447837662,28.3888534059278,27.9666416804224,27.9540671421718,27.8628958493329
"MINK1",3.55917485355,-1.153,22.5257603487902,22.3885008544038,22.2001134537283,22.6435913075541,23.5332391196005,23.5183670811448,23.2872765982782,24.0313759426491
"MIOS",0.281977736404361,0.307,21.0753423501761,22.76432290962,21.4263252534762,23.0133767195486,21.3838111037032,21.9171558249895,22.1268357291083,21.6226475431176
"MIS12",3.89169600220502,2.719,23.2068377105468,22.0348346058283,22.9805841754956,22.8021538909264,20.6199690598973,20.5777708320856,19.6754721918366,19.2735556725956
"MIS18A",0.156538177873587,0.059,20.8335573189074,20.8238488663887,21.0316525637877,20.5123426396826,20.5485633369071,20.8626868051528,20.9126970638413,20.6397628466577
"MIS18BP1",1.63683509525282,0.342,21.4281278735102,21.4733764048918,21.3356577037821,21.0688167656719,20.9019905428166,21.1003849805792,20.9320322582757,21.0031238738901
"MITF",7.07694465562386,1.981,22.6286106614549,22.4331753058488,22.5910240483213,22.3829948655777,20.4723199093055,20.4908476948555,20.5382916121878,20.611506121029
"MKI67",3.25350544285105,-0.563,27.2904928126973,27.1693269130723,27.3038081386662,27.3919609951525,27.9164024737554,27.9298851819782,27.7323170912448,27.8306739075701
"MKLN1",0.280737301707708,0.325,21.5095145112269,21.6997026278111,21.1325554221114,23.4940148554161,21.9148917059366,21.5462362218378,21.3371013060838,21.7389727646763
"MKNK1",0.297248323273237,-0.331,17.1919137138127,17.9221620587322,16.4550711633806,16.1624742665595,16.7641579831068,17.7025287801748,17.997465077482,16.5921715974691
"MKRN2",0.67730715540044,-0.168,23.451689851302,23.4545985984502,23.4680840874078,23.3696000184001,23.8196392167091,23.7316668550244,23.4470282532853,23.4161587132257
"MLF2",0.279330004052882,0.498,15.7595807964908,18.4620585584808,18.3242652235843,18.5844039736371,17.5250353831045,17.4856266812573,18.2346946402418,15.8930582316249
"MLH1",3.82260340832414,-0.792,25.3274468216151,25.3711817905086,25.3822096063453,25.4883664659617,25.9651529948449,26.1951457712705,26.372804383401,26.2041551977794
"MLH3",1.37193410658456,-0.787,20.123202690399,20.8761352661144,20.6799115164988,21.5651169699696,21.580892201425,21.8268250096772,21.912395848998,21.072259480591
"MLKL",1.05502555777966,-0.375,23.16233271047,23.1063618177571,22.8154790856415,22.5346496539211,23.5915428059123,23.3774512206265,23.1675599720526,22.982258755465
"MLLT1",3.01276488758311,-1.076,21.6389197983587,21.5821248428157,21.3781099895048,22.2690601541213,22.7184104090648,22.8460324852275,23.0297330888055,22.5799168953154
"MLLT10",0.155878760584452,-0.331,16.5508280695264,19.3893069907418,20.5420862611807,20.3013165385594,19.3346883747685,19.538425028808,19.4223962148682,19.8124238083595
"MLLT3",4.11179956061645,-0.864,22.0261530583802,21.864621763838,21.8454338661564,22.0013805180476,22.6039960171397,22.8708013377959,22.7661351522431,22.9524231917561
"MLLT6",1.10966233811219,-0.537,20.348935794582,20.1117990007824,20.250815231637,20.5248044224408,20.082563097678,21.0730422706253,20.9054126966989,21.3215567105976
"MLPH",0.40319877974062,-0.136,21.5095324248937,21.7948953517404,21.5789983311423,21.6777029014477,21.6314683653472,21.7058464794081,21.6079193152972,22.1610149147314
"MLST8",0.0375548286389723,-0.022,19.1050380000484,18.3712356992488,18.8341395160627,18.54046293691,18.8799317898511,18.5181088614777,18.5063830449724,19.0335477527258
"MLXIP",0.131916532426168,-0.065,21.0585898609644,20.4853953723886,21.1027648097023,20.6926793527679,20.8066561282076,20.6467786700096,20.9428323343479,21.2020912272896
"MMADHC",1.3833073094503,1.239,20.6332274044215,19.6696395323763,19.1236756242257,20.6775552495073,18.6501023291291,18.6548493899367,19.91677712303,17.9259502065244
"MMP14",1.78766747084871,-0.358,24.8933313380112,25.0027573764746,25.1730944755203,24.9514547430543,25.5693925107921,25.35705459674,25.2359076585931,25.2911463488867
"MMP2",0.381904859822186,-0.111,21.8010795897028,22.2255155170919,21.8105484903243,22.0304317591038,22.2091870451403,22.0196377663979,21.9908421407974,22.090580436548
"MMS19",0.351626590521434,-0.178,22.6904870494517,22.5772520319013,23.3267703779887,22.8448278215337,22.6131494695332,23.2073915421154,23.3587398584038,22.9719340845214
"MMS22L",1.78936905498734,-0.506,20.8244912841974,21.2932307695718,21.4376486425593,21.3426030609922,21.7128689489341,21.9347102998789,21.755041102566,21.5173928528578
"MMTAG2",0.740808926222881,-0.203,23.2956034860355,23.1789049175073,22.8333142361811,23.2185501752071,23.4556744835107,23.3345241232871,23.1261887588579,23.4236161654705
"MN1",1.48609734788476,0.253,24.5225909730669,24.2620333275131,24.3719037816703,24.3100430080168,24.1329848855053,24.1010654684248,24.0618232658304,24.1587982511734
"MNAT1",2.19006149667237,0.348,25.410317721568,25.31268887926,25.4094865550148,25.4434049242089,24.952919629881,24.9923882893939,25.0941503778374,25.1463680732658
"MND1",0.287354065757215,-0.136,20.9951355575476,21.3213378564738,20.8776227439686,21.3226079038794,21.5907083255616,21.4958151979223,21.1306180497012,20.8447388780404
"MNT",5.0302926380178,1.203,23.8729538138219,23.5380579820858,23.46569651571,23.5591067149169,22.348697024856,22.4672835237373,22.4146230309244,22.3940792697294
"MOB2",0.211629524462503,-0.179,17.29194564173,17.2743356379406,16.3748340785686,17.9341118280127,17.0376085429697,17.1002396978913,17.7471411196963,17.7065682529774
"MOB3A",0.15986786011905,0.273,18.4409685154781,16.0826959868841,17.8624388053347,17.8557462174806,17.7735316549006,17.3560592177655,15.7763102719662,18.2452664107616
"MOCS2",0.321927998012114,0.296,19.9344660680599,19.1532972600257,19.3744743774634,20.9175871910196,19.0287019111599,19.6171853948648,19.6398866347015,19.9112321363089
"MON2",4.9193662498198,-1.018,21.3478667175205,21.4219434438037,21.3636006067907,21.1537370901699,22.2637300515587,22.441313316342,22.3461623647202,22.3080147127577
"MORC2",0.864036558112318,-0.277,23.7020714533164,23.6167066200358,23.4692065085525,24.0580620708356,23.8464147499896,23.88537931793,23.9190169169408,24.3050768474169
"MORC3",2.33365204673176,0.357,25.6919327334761,25.6417772897388,25.7267820553681,25.7781468846356,25.3252072537596,25.3213797503278,25.3100910262265,25.455457191676
"MORC4",2.11834989124494,-0.551,23.4146253663135,23.9867230721679,23.5002011992844,23.8798466622467,24.2095548546642,24.1525048210339,24.2758492799052,24.346780497306
"MORF4L1",5.47820400114202,2.189,22.5942207392832,22.5350962490313,22.2308533212262,22.5012327115241,20.4557325510394,19.9695127206866,20.0254973173312,20.6537867125339
"MORF4L2",3.29729861059693,1.159,21.0501946843561,21.1406841912502,21.0963844736469,20.9079680206405,20.1174249010503,20.3389518470644,19.5797312319996,19.5248122475814
"MOV10",2.09864270977307,1.792,20.9794641175399,21.3979727705509,21.2257345243845,21.0199213998297,19.2181712481689,18.4104728807675,18.8893536075321,20.9367100486094
"MOXD1",0.0417292646839287,-0.132,15.5583616232061,21.0525549645654,18.2809803266151,16.4816265121288,18.440574066392,17.1649751754724,18.2600487940134,18.0344158093205
"MPDZ",5.76588301784428,1.369,25.2782791677524,25.4277844884628,25.1868739598802,25.1702136117903,23.9576178066524,23.7638882832556,23.9173086337689,23.9497572331196
"MPG",8.62815319056358,3.153,27.8254693823661,27.6324089698819,27.7954484452341,27.7150756409018,24.718214505425,24.5499078457221,24.4874044524489,24.5994615105944
"MPHOSPH10",3.3127047107955,0.775,25.2493436929702,24.9881015094947,25.1070315740202,25.2752710244681,24.275761960015,24.4129218353574,24.6432274827727,24.1877694864914
"MPHOSPH6",1.46515456159857,1.16,20.262196889024,19.7348523459876,19.1625899966955,19.799073970621,17.3120402682688,19.2493740382084,18.6115202447921,19.1463809923615
"MPHOSPH8",2.09345763684013,1.897,23.1204702879875,22.9947461742681,23.5830803333336,23.3818815241442,21.1688156711236,20.8551042317829,23.0467684071019,20.4211376919266
"MPHOSPH9",4.25287209122262,-2.029,16.2488897521639,16.4850937123633,16.7915892194713,15.8150019590281,18.6639362271634,18.2838149214812,17.9084912407744,18.601628445951
"MPLKIP",0.116165603566418,-0.326,19.8279993046169,18.164305475043,15.3547907702388,20.1313061073482,19.1805509870159,17.404681491879,19.4331365888422,18.7650055027242
"MPND",0.0243154013729603,0.017,19.9006112282622,20.2367919262743,19.8290740168276,19.784204862748,20.0417376804636,20.1928829603529,20.2040382099242,19.2452489560195
"MPP1",2.6661697849505,-0.41,24.7082935786065,24.6901570193136,24.8213249866207,24.8247584992444,25.1517403325026,25.1791823415714,25.1117657744011,25.2405827435904
"MPP2",0.409488455873983,-0.358,15.960992685974,16.3524822292963,16.5970676828049,16.4168709224723,17.766095444687,16.4974396032218,15.7807068558028,16.7139416332538
"MPRIP",0.499109987565427,-0.658,19.6004828182297,17.9139733463828,18.7996885524201,19.8368455767597,19.7059662983671,19.3153158803356,18.6258093355703,21.1345904760203
"MPST",0.12932002700302,0.241,19.4798053918197,17.4133805783061,16.2216808302734,16.0913352117377,17.1124729141368,17.2273374923039,17.0872124948878,16.8170368362614
"MRC2",1.6062476175363,-0.593,19.6042649184049,20.3877428696123,20.257980755317,20.1246122547384,20.9880901968318,20.8474481888871,20.5253726437349,20.3852525087204
"MRE11",0.253253522634595,-0.06,28.0804247319955,28.0673809072715,27.9566316314189,28.1917566737907,28.0169101091355,28.1842589341823,28.1525261776738,28.1826318857552
"MRFAP1",6.33926260413398,1.903,22.9151292306322,22.6545562606058,23.136895556983,22.9576056886699,21.0197661568322,20.978896986915,20.9833815172244,21.0717328741546
"MRGBP",1.26293894821568,1.053,21.1190252287485,21.529036462101,21.0391410587948,20.3304877546083,18.6067796974467,20.4819498625871,20.4273997505272,20.2900796056393
"MRNIP",3.9952011415877,1.358,23.4988223275252,23.6286661986498,23.4337513624551,23.5376813906381,22.2260909801016,21.9583706564014,22.6532128111875,21.830976255183
"MROH1",2.58117707430699,-0.457,22.3684136740146,22.4281979950278,22.6419848077162,22.5487271941427,22.8779514834047,23.028618794586,23.0205697329925,22.8869363983901
"MRTFA",1.59833007236301,0.664,23.8156246327176,23.8602345094835,23.9035001069688,23.332041386652,22.8624451127967,23.0598815715849,23.6640960262812,22.6674498137283
"MRTFB",0.913529063947968,0.258,23.8355981340928,23.4248606407664,23.9164912406807,23.5908183494966,23.6120185970449,23.4340242569053,23.2139060544119,23.476531524994
"MRTO4",2.32998989255531,2.532,21.0763431375841,21.0676253052719,21.2007089805308,21.6165652215364,19.7072651232677,16.925973424323,18.2416709160618,19.9565047090086
"MSANTD2",0.557253699162038,-0.107,24.1212265664117,24.1645326235335,24.2445678557547,24.2396606125874,24.1978300934674,24.2912395663706,24.3662903665295,24.3424769660628
"MSANTD3",1.016570220424,-0.414,17.473025126461,17.5458084319421,17.3881150990209,18.269878047796,17.8996069308963,17.9638633056891,18.3735824317776,18.0971495011817
"MSANTD4",2.69025234924214,2.357,18.9675407720835,20.0129766085818,20.2595136848549,20.5295247850669,16.2473070491485,17.7399444132937,18.1247348157789,18.2295939353527
"MSANTD7",0.854242706966417,1.245,21.2722393418041,20.9143504242906,21.6009937390386,20.7472506818516,20.832782723469,19.9912983901238,17.5364369651455,21.1953480134521
"MSC",0.318079445781527,0.855,18.560038209479,18.9187653173865,18.8909678809442,16.1654140114449,16.5040010384888,20.5770980537556,16.3625440416171,15.6702386048051
"MSH2",1.12503745335567,0.316,26.8475433596389,27.1085664277865,26.6401968162727,26.8013671729322,26.5417319454625,26.4164876681756,26.837770692451,26.3373650393378
"MSH3",5.89436726202789,1.155,28.4906285084452,28.3697523598419,28.4122987516168,28.4380973236817,27.3016153932819,27.2594290435421,27.2452513603915,27.2826438094412
"MSH6",4.27372758322192,0.823,28.6858282079476,28.8001120576631,28.7855659547363,28.9075590003034,27.8225849780057,27.9755689626311,28.0495146587633,28.0393837050459
"MSI2",2.20423229338548,1.417,18.7309555886586,17.6651805353004,19.1811067025827,19.1046656675269,17.6732143021166,17.2585449666218,17.4620516970153,16.6202730698969
"MSL1",2.46322704438597,1.1,25.9742883021287,25.7203372712272,25.8317293987816,25.6470553442195,24.5706063049263,25.1476083789986,25.0827702674461,23.9722857540863
"MSL2",2.65956180064604,0.819,22.9471964644912,23.0785325545336,22.9568703662718,23.1544633675905,21.9372967894654,22.4522967537393,22.5774522898003,21.8936612335641
"MSL3",4.91920739161985,2.814,20.8125670767331,20.9026505257426,20.9249556766359,20.8206064287042,17.2448371648257,18.3270595862912,18.6528163498016,17.9800895698139
"MSN",0.129414285930163,0.1,23.2834803776761,24.0751175632557,23.3641004625991,23.4434309201995,23.0880306652278,22.9018190421989,23.9068595099982,23.8694560595269
"MSRA",0.590914463435398,-0.493,16.3706389821991,17.2798302013343,16.9035589951134,16.0003748219404,17.1305847337658,17.6654662122666,17.5628724263655,16.1683852863735
"MSRB2",2.08514394284265,-3.356,14.3313914557774,16.6044956644868,18.0455428877495,14.7444128806241,17.9791755673598,19.2767783112874,18.9295948727165,20.9626634627881
"MSRB3",3.01404389746641,0.538,25.9256412708764,25.6447264754013,25.7620563827907,25.7035700395169,25.2921252428517,25.2614104326618,25.1083774100331,25.223353120204
"MSTO1",3.2993972285223,-1.646,17.9544790354221,17.5043084196747,17.7375187327307,17.6160051949058,20.2188913029987,19.1335147554177,19.0780127973726,18.9650147259513
"MT1E",1.96290745155693,8.796,27.6089551432794,27.9824833633073,27.8104546290129,26.199800926836,16.14520923956,15.0613150021516,27.3658044454128,15.8449612701751
"MTA1",3.5468108567978,1.05,26.7330483596481,26.9012817869545,26.8166971473127,26.941895974973,25.9671430834588,25.4829219489121,25.5923909922924,26.1518410045418
"MTA2",1.00113656101527,0.324,27.881024987019,27.8768583503816,27.9566743406297,28.1078473999559,27.8518173869258,27.4391571684055,27.2770818220914,27.9600972788823
"MTA3",2.3266017435384,0.725,24.2628735189886,24.4468075703715,24.1033928567062,24.8080470520092,23.7534521716862,23.5938108615395,23.4355358732725,23.9377505178775
"MTAP",1.11213019711523,-0.238,22.2801764124417,22.4938065410012,22.6411150870078,22.4634371166951,22.8727539706277,22.6906620550741,22.5921264852111,22.6765651117488
"MTBP",0.0383490384121569,-0.021,18.6056953945843,19.0984485386886,18.9573885248055,19.307901914073,19.0177038574617,19.3524953262665,18.7379264055027,18.9452447401927
"MTCL1",0.31553078357293,0.121,23.6211744919331,23.5501496142984,23.0461940444675,23.5787000395477,23.5359193492096,23.3589436348226,23.3135830393398,23.1018395515696
"MTCL2",0.712207537652032,0.242,23.1120366528921,22.8713610546065,22.886506943976,22.7715312621311,22.8156026371101,23.0127726633712,22.3335407684861,22.512282180625
"MTF1",1.93210876000791,-0.433,23.5977493059833,23.5262703210237,23.8815002356266,23.8129468228404,24.0948243060085,23.9725925695116,24.354847257021,24.127826288099
"MTF2",5.48008465163628,2.941,19.4302290596616,18.8787906916298,19.2311126884407,18.9466769537156,16.4096437011027,16.2176394152384,16.5639058798903,15.5322886740659
"MTFR1",0.227642014205489,-0.303,18.4147202248286,16.1700216652593,16.6709780705204,15.9907796667315,16.6834344503084,17.1174800049615,16.8765637047931,17.7803951147957
"MTFR1L",1.46743980989198,0.301,20.6120121423962,20.813435396494,20.8198308637274,21.0210894350572,20.5892959811697,20.3860455548218,20.5642287602286,20.5213196803305
"MTHFD1",0.933611953388575,-0.211,24.2918952874138,24.5981274650121,24.4496518119974,24.659132626059,24.7144719493039,24.6152918614869,24.8603924376978,24.6513575841545
"MTMR1",2.90431608372426,-0.681,22.5359332235862,22.6350473662885,22.6166314870798,22.3055241341226,23.063548959381,23.1696027079506,23.0922997809326,23.4902319443159
"MTMR10",0.156886094463113,-0.33,15.7882226452066,19.2364163123024,15.9127503060932,17.5759540913861,16.6366527532402,17.5293295839444,17.0747123089891,18.5940569679332
"MTMR12",1.03179821657809,-0.503,19.761064726627,20.4988848201823,20.1615053372602,19.9667200821495,20.0903117834097,20.4640100378055,20.6382582867715,21.2057141396802
"MTMR2",0.0823861155679089,0.04,20.9251192658278,20.7406709466491,21.5021103345874,21.2606868700078,20.9970263831289,21.1362443151029,20.9594316413898,21.1754302621271
"MTMR3",3.43034433291688,-0.917,20.8741467487679,21.0687187102787,20.7902644572391,21.2986336151729,22.046334555217,22.0596266553626,21.6739174919304,21.9202077427781
"MTMR6",1.67166233527205,-0.424,22.037601099597,22.4719095706683,22.3437031952805,22.231600269821,22.5849730030078,22.9274523908363,22.797230945437,22.4718085596396
"MTMR9",1.06019060382585,-0.371,19.7219051715724,19.6205807580965,19.1049284919004,19.6166555989469,20.1183413102642,19.7649445735525,20.0959730370638,19.5704245126446
"MTNAP1",5.04532879925428,2.256,21.7426034250629,21.3802302068664,21.3336505131006,21.8900798503745,19.5900050567858,19.4766246226179,19.4600001489327,18.7972411732869
"MTOR",1.34438538648812,-0.556,20.1568912530438,20.9337144121312,20.3122902643158,19.8917492019603,20.9037121386687,20.5758331059943,20.9820198219784,21.0552662072365
"MTPN",2.95540769155621,-0.768,24.1378829110636,24.1145331497816,24.2622988824711,24.0484691169064,25.1983765103191,25.0495089485723,24.5776847559715,24.8081111605376
"MTR",1.77626887865409,-2.367,19.5886759411993,20.5209155523871,19.696335403909,23.2325462103849,23.5607048676331,23.1537423108545,22.6966936954553,23.0960324444764
"MTREX",0.635122130422923,0.321,23.9029014559575,24.2414563073934,24.021373973123,24.4495617570176,23.8694677623814,23.3298553190835,23.6858379010606,24.4463530205825
"MTRR",5.85290640848075,-4.314,16.4013676116665,15.01159002981,15.832994795405,15.4564448165346,20.0539801803713,19.4452938425615,20.1826182422199,20.277415261142
"MTSS2",0.639691506179444,-0.221,19.8947189972125,20.0750190580764,20.0710957079723,20.2857061101415,20.2618610505717,20.5054148181839,19.9028393794383,20.5417184312791
"MUC7",0.595479000493562,1.387,20.1581157235125,19.1704216823461,18.5428544584164,16.7064057185713,17.9843516539252,19.1848941075579,17.5120671202608,14.3502056642913
"MUS81",1.56679265432034,0.343,23.0100890061736,22.7643083471061,22.6572902242249,23.1252688109681,22.5497783754908,22.5540474375609,22.5601093721258,22.5212637294116
"MUTYH",0.402319169003022,1.495,17.1671408626926,22.1210397495002,22.7909954200335,22.6747782784298,15.8202359633877,20.8579450492205,20.8191131864407,21.2753750044933
"MVB12A",0.747964315865134,0.442,20.7097165576453,20.849724279046,21.5107813271445,20.4708688869899,20.742385865831,20.9014074566619,20.2569353413829,19.8709638057003
"MVD",2.03823698365913,-0.549,20.6198756357891,20.9540152747054,20.503222598435,20.440005995214,21.3916161521806,21.2177204015304,21.1999041613481,20.9020890548287
"MVK",6.57612322858822,-2.459,18.662742916709,18.6769222539158,18.5728695767816,18.3301347667683,21.0980058511934,21.0388115311254,20.7118050413828,21.2317572131025
"MVP",0.15382855852913,0.163,24.1770203422832,23.2824156255513,24.0481644259589,23.272886786835,23.0392891552914,22.8748430591725,23.6577842158408,24.5575299939362
"MXD4",1.97011952337876,1.693,18.6288664875854,18.9790904731661,18.0783237939447,17.051864181019,15.459657206479,16.5570119299003,16.7465618375606,17.2040762411932
"MXI1",2.10607887588899,2.352,19.4869124211034,19.5190076141012,21.0378715466815,20.7764444537806,19.214805562793,16.2547142922085,18.0929385525671,17.8497676490138
"MYBBP1A",5.21570012103598,-2.158,20.9892683064285,20.6812510066261,20.8548238936689,21.2512937748585,23.048187561709,22.6952539985358,23.4683677852285,23.1965241403642
"MYBL1",2.86339690395538,1.207,22.0097563394984,21.8464727644062,22.214407174669,22.3480392051268,20.7088885046284,21.0192863309988,20.374282498813,21.4887955678309
"MYBL2",4.39828880081171,1.759,24.0513971233277,23.8209533993152,23.9934059723312,23.8947676579132,22.1624186294127,22.3930585193383,22.5670670366448,21.6019592528696
"MYC",0.557060491927756,-0.537,22.212313674405,20.2653269568814,20.787546912524,21.6741341761373,22.0513700439081,21.4636256397619,22.3523118057614,21.219698551658
"MYCBP2",0.350222482714563,-0.506,21.0240455950196,21.6101365906647,21.5309072647695,21.9224466796668,21.822555187611,21.2434229746468,24.0019081596584,21.0430011157242
"MYEF2",6.20214390403882,1.797,23.4963633621046,23.2809527708602,23.3450862705781,23.275318318511,21.464201278905,21.4859923036701,21.8059449242928,21.4533762083184
"MYG1",1.60779310401403,1.235,20.5143376850232,22.4770634547586,22.251652083002,22.1594623444565,20.3930729191023,21.188715411619,20.4158868251826,20.4666448357953
"MYH14",0.617262540445143,0.493,22.8143949884458,22.4942850003975,22.5879261385312,22.1521005877466,22.4182569905665,21.9437281657166,20.9238871530147,22.791904867962
"MYH9",0.0186641243448284,-0.014,24.0881701780487,23.4899534221965,23.6939648155946,23.6884604320014,23.5516912795434,23.6962062383508,23.3305644764905,24.4373869890049
"MYL6",0.375989008396127,-0.189,23.1267902435829,22.8419551525871,23.2959153040435,23.3199561200227,23.3441328379098,23.6525856896872,23.5903222053576,22.7532380942015
"MYL6B",0.169394829438241,-0.202,16.3802661728583,15.4328397429103,17.6980531805827,16.1078959513139,16.2862727187054,16.8416941396909,17.0681633578314,16.231682798389
"MYLK",1.06549066523649,-0.206,23.8300309987516,24.036845495454,23.7386757944466,23.885111971888,24.0649846409317,23.978818382344,24.170683045782,24.0985647223507
"MYNN",1.05762202868002,0.554,19.1868249438206,19.6384533344688,19.854896019921,19.8632377280529,18.4866148819366,19.5372909831939,19.5012250203469,18.8008408395443
"MYO10",0.699654843299742,0.806,18.795565365864,19.7264185194103,18.6507819319655,19.8450567037233,19.1506193441213,18.6580858795511,19.1783216501259,16.8083096808819
"MYO18A",0.0579703237581837,-0.02,25.8382662225782,26.0253819036673,25.9001443481382,26.0492188535402,26.2195436700374,25.9539082549571,25.7857574450358,25.9334007594011
"MYO6",4.70386826769423,-1.032,21.8619771832186,21.6450866196501,21.8124387852939,21.5318921412371,22.6975791954388,22.6653097213003,22.7940055138936,22.8222542102918
"MYO9A",1.50458871712254,-0.476,21.0316355828363,21.1622396326494,20.4073110622848,21.0751761392786,21.3417999991061,21.3950304438914,21.5552336770292,21.2896119543732
"MYO9B",3.2713180180258,-0.723,23.9192293183114,23.8181735985735,23.7451192356475,23.7288877232439,24.5249274351499,24.3009415210629,24.7892676629018,24.4892160984213
"MYOF",1.63038346950321,0.342,24.0319643829868,23.9750861457911,23.9463551243705,23.9656354323064,23.4319135581538,23.5286005719727,23.712235005441,23.8799971136693
